"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene:AT1G71150",21.1846884283079,7.9484631305797,2.46857116536092,3.21986388000996,0.00128251478561749,0.00790199890959204
"gene:AT1G71520",105.346094021019,6.30968186315596,0.784696518467034,8.04091991574325,8.91665205104336e-16,2.95909859790487e-14
"gene:AT1G71530",435.827517962033,3.42427353868837,0.472524821881721,7.24675906982408,4.26862286836633e-13,1.12860512321861e-11
"gene:AT1G72060",319.857118739705,5.04948314780096,0.536475849972569,9.41232144570748,4.85297949561297e-21,2.34110649953781e-19
"gene:AT1G72070",323.695099033782,5.89767271888346,0.591671828796376,9.9678105866236,2.10824888494423e-23,1.1660797280864e-21
"gene:AT1G72120",66.1003091829135,7.83182139549963,1.40899266171329,5.55845435417413,2.72174115088045e-08,4.36931390092968e-07
"gene:AT1G72220",20.6296128859272,4.48744913548011,1.71702877021757,2.6134967644785,0.00896209322692496,0.0402760612729049
"gene:AT1G72240",53.6031696089317,4.58312084649328,1.22473280730719,3.74213936227459,0.000182460274938071,0.0014512377570281
"gene:AT1G72280",125.68394096767,4.19243794827493,0.826929470949259,5.06988575877251,3.98054560644282e-07,5.42486288514943e-06
"gene:AT1G72330",1024.02824374809,5.36761395125637,0.361446638083156,14.8503634719697,6.9192484461713e-50,1.33181694091905e-47
"gene:AT1G72450",559.489294371543,2.47744022262161,0.305522375632601,8.10886671554557,5.10940542899552e-16,1.72536553854922e-14
"gene:AT1G72520",2261.31522603165,9.41089468024977,0.383932576571048,24.5118420643012,1.10453715778583e-132,1.77167760108847e-129
"gene:AT1G72540",184.355101645093,4.49729087765607,0.699352137953169,6.43065293375455,1.27056971127033e-10,2.67277877623292e-09
"gene:AT1G72545",47.3755946694413,5.04261182274114,1.18978778803255,4.23824473024695,2.25274129830654e-05,0.000224434598912031
"gene:AT1G72700",353.882556984503,2.07579967256876,0.418756718411559,4.95705401561735,7.15700840200693e-07,9.34586823078897e-06
"gene:AT1G72760",57.8745512933315,9.39909053207432,1.49340055922115,6.29375051056377,3.09885753091661e-10,6.29612041299156e-09
"gene:AT1G72900",581.508748399253,3.45936252901263,0.409287025631375,8.45216758013802,2.85943772577807e-17,1.07496987003469e-15
"gene:AT1G72920",154.694402907911,3.31956178625446,0.835178962436174,3.97467122085004,7.0476545642349e-05,0.000620270942169151
"gene:AT1G72940",289.215509350358,4.09623739181909,0.476085316868015,8.60399858320916,7.69859317709773e-18,3.04276224790097e-16
"gene:AT1G72950",20.2982171677512,5.43458175158174,2.10305525262524,2.58413645804016,0.00976231613604031,0.0431271657072536
"gene:AT1G73065",268.399156464019,4.67884613256605,0.481961899947669,9.70791702222535,2.7897987541661e-22,1.46316202779807e-20
"gene:AT1G73066",651.644093482208,5.19153592438137,0.414942821116287,12.5114489519665,6.46343604468233e-36,6.9892256734857e-34
"gene:AT1G73080",2267.5578027895,4.10954822176641,0.22836082758905,17.9958544779922,2.09958637597852e-72,7.77169972400666e-70
"gene:AT1G73500",395.734912978945,2.39591473187984,0.406174585857061,5.89873127296793,3.66307259154235e-09,6.64531774194224e-08
"gene:AT1G73805",362.640862812909,3.5133704156742,0.454407465869619,7.73176208482955,1.0606803754275e-14,3.25613650179082e-13
"gene:AT1G73810",91.942149796389,6.59922890017672,0.979063306421428,6.74034953296079,1.58006057771891e-11,3.66421759035344e-10
"gene:AT1G74080",43.4579876693592,8.98572058214767,1.56296802089394,5.74913911354902,8.96989933287289e-09,1.55823666389113e-07
"gene:AT1G74100",3969.30921197906,2.64661064491686,0.266780883963032,9.92054080337932,3.38914823212596e-23,1.84799788022551e-21
"gene:AT1G74360",857.224868330609,4.73746692846571,0.283277861319734,16.723745747002,8.80095230862365e-63,2.56667772782406e-60
"gene:AT1G74440",117.096592259721,2.7929227591901,0.671909782613254,4.15669310294546,3.22887266620449e-05,0.000309971775955631
"gene:AT1G74590",47.8340994407376,2.24424324698049,0.8155439613463,2.75183601785941,0.00592621875942136,0.0285240956942592
"gene:AT1G74710",445.20992606048,4.90215563034441,0.413225456534536,11.8631501346885,1.83922726552539e-32,1.70199261571311e-30
"gene:AT1G74750",707.461241341271,4.03183030295895,0.351477534092561,11.4710896483562,1.84323521861345e-30,1.5492834710861e-28
"gene:AT1G74770",148.459278338727,3.37941511267252,0.692839796914505,4.87762846147467,1.0736892159676e-06,1.36231839347029e-05
"gene:AT1G74870",107.410687497898,7.30903202163283,0.9735696265649,7.50745691134767,6.02870180800786e-14,1.73194705075426e-12
"gene:AT1G74930",82.6164553570596,2.80009095699331,0.758471524721624,3.69175488561816,0.000222712050727912,0.00172923015426012
"gene:AT1G75040",14.3125048786633,6.42897734484562,2.51690742853219,2.55431617069638,0.0106396595128786,0.0461898855152805
"gene:AT1G75170",140.573310942269,3.4355927026221,0.636511637687895,5.39753320945045,6.75633709121874e-08,1.02398406560455e-06
"gene:AT1G75335",36.7492110314049,2.40533920771247,0.940945578647283,2.55630002658647,0.0105791858791561,0.0459702933374119
"gene:AT1G75450",62.6764160527175,2.26787281374517,0.702996803883542,3.22600728938857,0.00125530159899081,0.00776664904447927
"gene:AT1G75945",63.6877047162215,9.5415561921791,1.42224628217233,6.70879320394875,1.96240536695917e-11,4.50885987681283e-10
"gene:AT1G76040",1030.18549656035,2.53758447900265,0.25215124565525,10.0637396115509,7.99042110995985e-24,4.51025294793276e-22
"gene:AT1G76070",205.573324302364,6.68300400611442,0.641724600985474,10.4141309151177,2.13740817791674e-25,1.32285635397239e-23
"gene:AT1G76360",180.209368569334,3.72855423811265,0.592629373605372,6.29154477347164,3.14322124849133e-10,6.36849711483801e-09
"gene:AT1G76470",302.35981288808,9.28003081627772,0.97747793975122,9.49385192124091,2.22651245565935e-21,1.09326305475845e-19
"gene:AT1G76480",40.3859252157841,8.88613490251998,1.57871641276347,5.62870876028025,1.81563663138008e-08,2.97677801369709e-07
"gene:AT1G76550",847.186864058361,2.26008346689681,0.314688699663745,7.1819657627102,6.87161322339366e-13,1.78014550906973e-11
"gene:AT1G76590",133.840742888218,3.75500887299445,0.803828841123519,4.67140351389487,2.99148612645351e-06,3.5741852862804e-05
"gene:AT1G76600",569.388824843029,4.22667726022467,0.574060780800652,7.36276959093017,1.80133140806033e-13,4.88338407638666e-12
"gene:AT1G76650",294.04125272783,5.4805180685682,0.740584267040916,7.4002626203041,1.35915428909234e-13,3.74263258318303e-12
"gene:AT1G76680",1509.91069284637,2.37881418985011,0.244393574158469,9.73353819977137,2.16913895054566e-22,1.15018144683479e-20
"gene:AT1G76970",439.387761324324,2.82326758940384,0.466931349504454,6.04642972120018,1.48090785839414e-09,2.78909143428283e-08
"gene:AT1G77230",244.868686297745,2.50384770798811,0.386463377151881,6.47887447043679,9.24093421247323e-11,1.97852615930684e-09
"gene:AT1G77240",123.892782881073,2.94196155040835,0.536437344254084,5.48425940498073,4.15205137307257e-08,6.4606859198788e-07
"gene:AT1G77380",76.4612585809947,3.90462698412064,0.939591349956421,4.15566510302776,3.24342625401053e-05,0.000310903727774874
"gene:AT1G77655",15.5613774220315,20.9281140750433,3.07502044681978,6.80584550151119,1.0045747662223e-11,2.37835856091598e-10
"gene:AT1G77810",124.910820246593,2.26417354514911,0.743004623194675,3.04732093780777,0.00230891044376425,0.0129568245543948
"gene:AT1G77840",666.677870777705,2.19598445051156,0.334293523671978,6.56903079183294,5.06438120597047e-11,1.12432767534625e-09
"gene:AT1G77890",262.5172285608,2.48523639152227,0.578617731861924,4.29512656572945,1.74593700302643e-05,0.00017865919954414
"gene:AT1G78410",130.665484410502,10.5806987443381,1.32903377471092,7.9611962808391,1.70383851466925e-15,5.55855656446672e-14
"gene:AT1G78570",587.42495533291,2.26515525549497,0.303444848940728,7.4648004848401,8.34259241776881e-14,2.36841030762853e-12
"gene:AT1G78850",3964.53329957414,4.46241613071005,0.271892368897917,16.4124361003507,1.55825554296758e-60,4.22440882972393e-58
"gene:AT1G78860",105.036224043183,9.30686032113798,1.55703862376096,5.97728288759958,2.26890010474249e-09,4.207301465904e-08
"gene:AT1G79450",35.6011085915286,5.90492458265254,1.70604325586858,3.46118104704574,0.000537810992039928,0.00372098705060551
"gene:AT1G79670",275.18503863715,2.36903774906169,0.427957153525915,5.535689097713,3.1000705771963e-08,4.92328040180482e-07
"gene:AT1G79680",1033.84985420153,9.23078523014689,1.37157929408343,6.7300412524202,1.69614992138132e-11,3.92869960129334e-10
"gene:AT1G80110",14.8207976369096,4.45891980110646,1.61684234681327,2.75779503789891,0.00581926726338691,0.0280795327865809
"gene:AT1G80120",125.810781677112,4.24449550786911,0.706839203816583,6.0048954344226,1.91455252028633e-09,3.57086307272008e-08
"gene:AT1G80300",2083.35315432168,2.57801902053953,0.283241594629406,9.10183768705517,8.88160990533124e-20,3.99423428639756e-18
"gene:AT1G80450",198.246708167912,5.44887394023849,0.876655967653408,6.21552141465914,5.11544961569744e-10,1.01822310447719e-08
"gene:AT1G80590",14.8323324345664,7.44164431704959,2.5022083066985,2.97403069805502,0.00293915669255895,0.0158912606793187
"gene:AT1G80610",277.323895956116,2.21264225582091,0.473468673400728,4.67326009116597,2.96455952832123e-06,3.54421377646752e-05
"gene:AT1G80810",913.891687158349,3.66630846869267,0.291398032135772,12.5817887026238,2.6593927647833e-36,2.9588434645404e-34
"gene:AT1G80820",1233.44157082104,12.8544102417088,1.20723508629439,10.6478103458419,1.785146559212e-26,1.16872452284737e-24
"gene:AT1G80840",2507.66722736482,6.81001328121743,0.289635161865447,23.5123844679504,3.04697796468643e-122,3.90988212428563e-119
"gene:AT2G01008",11346.7141101917,2.41209571783097,0.209219164617878,11.5290380890129,9.41902065459996e-31,8.02200484777611e-29
"gene:AT2G01180",128.433348467074,2.05596575697571,0.712528195558119,2.88545178954678,0.0039085231938959,0.0202234554935775
"gene:AT2G01340",188.975038020451,2.6305484161886,0.445661335600473,5.9025726623654,3.57876410096907e-09,6.51077990694259e-08
"gene:AT2G01379",41.531371261379,4.78673582838908,1.07206716092104,4.46495891570511,8.00841177458368e-06,8.78825027578032e-05
"gene:AT2G01450",1728.01018604256,2.04316407632158,0.229255443089918,8.91217259134046,5.00421556694885e-19,2.12629450844661e-17
"gene:AT2G02010",1151.22328691939,11.3766052484384,0.896764240884297,12.6862833393312,7.04503774686621e-37,8.071600389981e-35
"gene:AT2G02240",28.4173440562781,4.63239043184344,1.76265187546539,2.62808016507534,0.00858682772633999,0.0388892376650805
"gene:AT2G02320",51.8194615719581,9.2427973305386,1.47803866175697,6.25342054283717,4.01558909506627e-10,8.05125613560786e-09
"gene:AT2G02340",13.8405136905819,7.34322061700622,2.54888277075886,2.88095659056927,0.00396470240706043,0.0204389019348463
"gene:AT2G02930",180.61102778732,6.6709323249674,0.706224614754923,9.44590741471447,3.52338055415382e-21,1.70826269285523e-19
"gene:AT2G03230",21.7540840159127,7.98712596420408,2.39722432435584,3.33182250949765,0.000862792642703972,0.00560669574164958
"gene:AT2G03250",22.1973652789565,7.06240305934313,2.30165080396918,3.06840770422867,0.00215202793293373,0.0122052840472456
"gene:AT2G03505",152.854699592841,4.51684351005829,0.629674069908192,7.17330397727329,7.32090498734761e-13,1.8889112492824e-11
"gene:AT2G03530",78.1510098474596,3.28955007415072,0.960798585244982,3.42376656738306,0.000617596470349792,0.00417251557082934
"gene:AT2G03760",4469.85200176976,7.28262927948575,0.387158812257708,18.8104443161639,6.20158277545715e-79,2.77600151772091e-76
"gene:AT2G03770",60.9766942866058,5.03922895290123,0.980158770361902,5.14123742528019,2.72934889241302e-07,3.83463558256685e-06
"gene:AT2G03820",672.387950518477,2.26748995300958,0.278649541965084,8.13742573204627,4.03770917614732e-16,1.37797564224262e-14
"gene:AT2G04040",1552.39337699772,6.33020586686333,0.344324250844409,18.3844322650506,1.75062770993141e-75,7.32523525233909e-73
"gene:AT2G04050",2893.54332638154,10.5852366336076,0.960483840759635,11.0207337015018,3.03574474803101e-28,2.26480677946127e-26
"gene:AT2G04066",18.8340401732626,7.78720265901591,2.3557614721349,3.30559895436221,0.000947736320611145,0.00608879462587561
"gene:AT2G04070",5396.38075723268,12.6644876264781,1.405742896908,9.00910661141116,2.07741860077565e-19,9.06715492692282e-18
"gene:AT2G04080",43.7718026693742,8.03935616771948,1.51010338921879,5.32371241937178,1.01670599752016e-07,1.50928736197951e-06
"gene:AT2G04400",1903.74057751561,3.52627400793838,0.222690376017588,15.8348738324456,1.7881746604776e-56,4.3023482331091e-54
"gene:AT2G04430",43.1693659273965,2.77267657206758,1.020471103347,2.71705544916814,0.00658655719394375,0.0311188151372188
"gene:AT2G04495",46.3527129158691,4.73799543004383,1.31225029926048,3.61058818787386,0.000305503402815468,0.00228185079448666
"gene:AT2G04621",72.2689174940685,4.70233645893342,0.852532711139016,5.51572555222065,3.4734394734652e-08,5.47109353398184e-07
"gene:AT2G05070",993.295627229718,2.87819956882716,0.250812386390294,11.475508088936,1.75145827939058e-30,1.47859951586447e-28
"gene:AT2G05100",1022.79635684796,2.79643909964603,0.293485491088241,9.52837255864631,1.59768133358772e-21,7.98757670360944e-20
"gene:AT2G05940",487.06862469893,2.28523861244322,0.319790350249934,7.14605243922207,8.9308954100718e-13,2.28289342434345e-11
"gene:AT2G06050",872.932079901179,2.72246765795662,0.294975750886054,9.22946259066656,2.71993094242606e-20,1.27380123551866e-18
"gene:AT2G11215",133.781837952051,2.42179688696865,0.56713920225601,4.27019835224762,1.95299199638563e-05,0.000197536468452078
"gene:AT2G11520",338.132620163294,2.29943797443562,0.336704499217408,6.82924635631581,8.53618765357504e-12,2.03347202915857e-10
"gene:AT2G12400",116.002529638945,2.00739358412031,0.621929953541121,3.22768436009665,0.00124796594413049,0.00773120324835008
"gene:AT2G13650",206.638446734885,2.0148497994011,0.514465858804947,3.91639166121032,8.98841804180201e-05,0.000769955809829128
"gene:AT2G13660",71.5843378520483,2.60321489191653,0.95322062133745,2.73096787212178,0.00631486273606246,0.0300490674768183
"gene:AT2G13790",548.056340909591,2.5758994696274,0.349107473309564,7.37852858092005,1.6004843690443e-13,4.36347353192135e-12
"gene:AT2G13810",94.6574572777634,9.14501666679986,1.36403646854871,6.70437842217652,2.02265473929885e-11,4.64029301811971e-10
"gene:AT2G14290",157.804908675774,7.50323407107304,0.831369486628722,9.02514969787901,1.7944985283508e-19,7.86799719218591e-18
"gene:AT2G14560",240.947147902467,2.37219457401405,0.63926307196013,3.71082685370882,0.000206583372328591,0.00161770412960973
"gene:AT2G15042",77.6279970344724,4.62432842144363,1.03287345841462,4.47714904838549,7.56464384019288e-06,8.34886838509361e-05
"gene:AT2G15220",25.7466576102567,6.48414121524679,1.6103535833382,4.02653260894756,5.66053924343089e-05,0.00051200215863514
"gene:AT2G15390",137.862099886872,5.10613389792899,0.69128188114407,7.38647147742156,1.50776474357833e-13,4.12236587846529e-12
"gene:AT2G15480",1762.4277870216,6.20653828891791,0.365017819511018,17.0033843751307,7.75127823237317e-65,2.44584595765113e-62
"gene:AT2G15490",755.100899953345,8.19042433790731,0.493456632626304,16.5980631252553,7.19762558597007e-62,2.03735143056988e-59
"gene:AT2G15760",95.6653035822785,7.31155756213332,1.03663812441576,7.05314360906229,1.74920152727704e-12,4.38393632773808e-11
"gene:AT2G16060",72.2728199473343,3.72036367704755,1.34825891462082,2.75938370345866,0.00579104950932041,0.0279609047891706
"gene:AT2G16570",69.1745537576613,7.0810011955672,1.1925208134131,5.93784285852484,2.88796645396794e-09,5.28901791683871e-08
"gene:AT2G16586",1173.83058474455,3.29969907060124,0.276755554665847,11.9227925690065,9.00390557227459e-33,8.45400851000689e-31
"gene:AT2G17040",83.690346457892,4.84117560720998,0.744526410228523,6.50235578040011,7.90718159391522e-11,1.70433853661456e-09
"gene:AT2G17120",539.25358284257,3.27001408681568,0.42008902912415,7.78409779858662,7.02124309276778e-15,2.21186394516521e-13
"gene:AT2G17220",425.122541221077,3.12683791875195,0.343870562207278,9.09306658494124,9.62842481061951e-20,4.28999816562047e-18
"gene:AT2G17290",273.576889668614,2.77717009232141,0.559830575272223,4.96073314854407,7.02276132896202e-07,9.20804564440469e-06
"gene:AT2G17500",102.967114046711,2.56854588907339,0.755563236515585,3.3995114703022,0.000675063483057784,0.0045019543508814
"gene:AT2G17705",200.969363744673,3.21638275129801,0.767855503121425,4.18878648160107,2.80450112292354e-05,0.000272907166906129
"gene:AT2G18190",23.5805161907756,8.10143702174241,1.96955670282473,4.11333017735582,3.89991963481593e-05,0.000367428551791175
"gene:AT2G18193",3597.51632298917,9.99887428967768,0.371980401010205,26.8801105179823,3.75204801146242e-159,1.03170600178041e-155
"gene:AT2G18520",102.095783601234,2.88946119733613,0.830356605415611,3.47978347915941,0.000501819163612561,0.00350472251858294
"gene:AT2G18660",214.960367100416,6.49706660219633,1.81702305398077,3.57566547543931,0.000349338125426949,0.00257232602839247
"gene:AT2G18670",218.57489173901,3.11856997225914,0.56950376794481,5.47594265006049,4.35188628156346e-08,6.76070275605596e-07
"gene:AT2G18680",222.444838650481,5.89392311285204,0.703070253392324,8.38312115242222,5.15423757047609e-17,1.88969075726712e-15
"gene:AT2G18685",94.0638873781906,6.93770647658875,1.0238299334585,6.7762293813321,1.23352782782527e-11,2.90611305140523e-10
"gene:AT2G18690",1536.62211792991,8.30617548963284,1.18482650759205,7.01045717361072,2.37540646358499e-12,5.88440458315109e-11
"gene:AT2G19130",105.955332081083,4.98645540172703,0.79366061824469,6.2828560307747,3.32408872096663e-10,6.72080459045858e-09
"gene:AT2G19160",230.748878523249,2.21689012676172,0.560449941292169,3.95555421354935,7.63574293232716e-05,0.000665218995820019
"gene:AT2G19190",45.7249752950863,6.90355668680517,1.56816266011046,4.40232181419171,1.07098539672649e-05,0.000114524038423286
"gene:AT2G19710",459.114223688524,2.64798931191249,0.309973538920702,8.54263019073349,1.31200752631936e-17,5.07098812582228e-16
"gene:AT2G20142",399.039257115107,7.61456681747047,0.614475749240963,12.3919728758644,2.88848689949403e-35,3.00527545088979e-33
"gene:AT2G20320",520.463833976558,2.1036874274162,0.381788295344525,5.51008884522728,3.58652624791653e-08,5.62161703745092e-07
"gene:AT2G20562",226.079292257036,3.05906335583494,0.472323209689204,6.4766314529575,9.37929069884783e-11,2.00591763746026e-09
"gene:AT2G20720",776.41722029554,4.68259313494654,0.343915086131964,13.6155502441372,3.23698530691213e-42,4.54784621806165e-40
"gene:AT2G20780",156.906880092366,2.10126281273762,0.495547084494948,4.24028892204902,2.23232266338981e-05,0.000222843713270382
"gene:AT2G20800",307.625398211891,6.84039815557092,0.708053640354494,9.66084737894464,4.42191002406504e-22,2.28184783225747e-20
"gene:AT2G20950",240.207444579626,3.86752589507531,0.626580377442419,6.17243379191319,6.72466914471094e-10,1.31674905083821e-08
"gene:AT2G20960",522.916118531087,2.53305368092139,0.296596108089237,8.54041442836219,1.33741300370956e-17,5.15882274456945e-16
"gene:AT2G21237",16.8507362691289,7.62589496608956,2.02285302963519,3.76987099624576,0.00016333195003958,0.00132092998922766
"gene:AT2G21350",52.3508022796612,2.36505633758797,0.918894895416454,2.57380506670036,0.010058692730858,0.0441426624905506
"gene:AT2G21500",172.978795463248,2.65413649114054,0.543312764028498,4.88509872556818,1.03377041680212e-06,1.31426770030431e-05
"gene:AT2G21620",1099.29318111316,2.52467893444558,0.245727773446439,10.2742921527992,9.20174203742187e-25,5.44865023097641e-23
"gene:AT2G21640",1113.08749173402,5.14824128137487,0.473192570957645,10.8798015804768,1.43875803311281e-27,1.03332890378192e-25
"gene:AT2G21910",22.8286621188084,8.05527211841485,1.85637542692204,4.33924733197469,1.42971542187441e-05,0.000148913216667958
"gene:AT2G22250",432.769818798626,2.50127448259425,0.320103792713299,7.81394828656253,5.54238419004044e-15,1.75172103267485e-13
"gene:AT2G22300",1174.2977145769,2.48389646768295,0.287372226894158,8.64348129437643,5.45256518060366e-18,2.20485240748444e-16
"gene:AT2G22470",184.268854542267,3.26064750722204,0.647466811430236,5.0360071738957,4.75342751932537e-07,6.4101603729454e-06
"gene:AT2G22500",1113.52416471424,3.84632320561343,0.285944329110503,13.4513008793646,3.0250316502993e-41,4.18890713704755e-39
"gene:AT2G22560",170.418569506517,2.05090287820276,0.692887458167099,2.95993650055094,0.0030770245757695,0.016543734367154
"gene:AT2G22760",21.6808358519623,5.24608085867765,1.89094184430089,2.77432162945085,0.00553169592704762,0.0269827884449601
"gene:AT2G22770",35.2763467639922,4.53448181530616,1.10360651505518,4.10878492782315,3.97746268963767e-05,0.000373819344971416
"gene:AT2G22860",272.650082493824,2.04888360771636,0.548976589559013,3.73218757718285,0.000189824059253883,0.00150235752159488
"gene:AT2G22870",262.781259967859,2.45221919158537,0.482039717960606,5.08717248852465,3.6344126144286e-07,4.99323154907364e-06
"gene:AT2G22880",201.717947610858,9.43108138476635,1.13179389548804,8.33286115286884,7.89116882953192e-17,2.86043724351846e-15
"gene:AT2G23170",200.348577012622,4.51710240833521,0.939461178068122,4.80818421642928,1.5230738337304e-06,1.89871276888877e-05
"gene:AT2G23270",527.223299203545,10.2722083673974,0.928529013916344,11.0628835646949,1.89892692821026e-28,1.45041847278536e-26
"gene:AT2G23320",853.94213258136,3.22181294084453,0.292676281749789,11.0081108096039,3.49250246163276e-28,2.58552643775028e-26
"gene:AT2G23450",349.783365623618,2.05910316542705,0.438397574928017,4.69688539167934,2.64158571015081e-06,3.17584270761916e-05
"gene:AT2G23680",231.593622938877,5.51566299463249,0.649811115900261,8.48810194173269,2.10039288589574e-17,7.94270378540691e-16
"gene:AT2G23770",142.683587515105,4.56030653743491,0.692738912820087,6.58300905729441,4.61021046989844e-11,1.02705244357182e-09
"gene:AT2G23810",786.111180000966,3.70422747521674,0.363826119420993,10.1813126586727,2.40297725752733e-24,1.38896415173832e-22
"gene:AT2G23830",8.88591127465286,6.70658290647403,2.50277077004518,2.67966327030141,0.00736962535124336,0.0341561639202341
"gene:AT2G24180",497.851468486576,2.37710682250874,0.517186551814668,4.59622705611372,4.30209884904652e-06,4.99136821256465e-05
"gene:AT2G24500",634.132949248742,2.38715420907883,0.343562717781725,6.9482341520987,3.69886724933189e-12,9.04647990027196e-11
"gene:AT2G24600",309.428849961538,5.27850420989652,0.624089188783143,8.45793246344905,2.72159652397896e-17,1.02515244410072e-15
"gene:AT2G24850",457.362791836774,8.46942208051829,0.642936758212866,13.1730251417888,1.25467730011865e-39,1.58881767583446e-37
"gene:AT2G25140",212.626081407925,2.14338991049863,0.499393022955674,4.29199009992753,1.77078845810185e-05,0.000180913674318176
"gene:AT2G25297",58.2357893210599,7.38847079587553,1.36607287253202,5.40854806828933,6.3537735294817e-08,9.6677812565584e-07
"gene:AT2G25440",42.7697543136655,8.97128493956295,1.61970880353071,5.53882581857118,3.045063084112e-08,4.8439152266932e-07
"gene:AT2G25460",261.200187423201,3.88029613447286,0.525867467192458,7.37884804927995,1.59664926172832e-13,4.3591921971272e-12
"gene:AT2G25470",21.1595879290282,5.24967519786033,1.95434163756387,2.6861604424517,0.00722783722966028,0.0336407803707091
"gene:AT2G25735",173.510416682927,4.36578775408955,0.683954807820848,6.3831523723028,1.7347913469882e-10,3.59143973291556e-09
"gene:AT2G26150",20.2220991628269,6.12069006256725,1.61613673642343,3.78723527819345,0.000152332842290213,0.00123874209902916
"gene:AT2G26190",795.063638339296,6.08355881649738,0.439956178696721,13.8276471864054,1.73606480138773e-43,2.59037017807062e-41
"gene:AT2G26400",74.2201442692136,5.36192199875966,1.0214704100361,5.24921911205451,1.52745308396674e-07,2.20889684148699e-06
"gene:AT2G26440",251.534523035821,3.04584009081322,0.912757831036779,3.33696407441778,0.000846988955962036,0.00551288778739138
"gene:AT2G26530",1122.95058708291,5.40853446074454,0.33775912616155,16.0129928159444,1.0369943081555e-57,2.52659068903506e-55
"gene:AT2G26560",450.719262732882,8.7568607322373,0.643871907720088,13.6003149496688,3.98712774106475e-42,5.5611764318851e-40
"gene:AT2G26650",545.097400512691,3.90622433772468,0.536375402100713,7.28263138545496,3.27370846941909e-13,8.70336196400257e-12
"gene:AT2G27310",526.159939842812,4.97520621021323,0.533157959540868,9.33158010901244,1.04304152595424e-20,4.94494169743036e-19
"gene:AT2G27500",385.572813674192,2.08346398724216,0.52874642719108,3.94038404819183,8.13512653312422e-05,0.000703120410909632
"gene:AT2G27505",33.4290373519588,5.06531855624545,1.25834025869499,4.0253965660279,5.68793780737654e-05,0.000514238736103259
"gene:AT2G27507",16.567847106703,5.5121458472082,2.0059795870805,2.7478573973081,0.00599860925111719,0.0288364712451308
"gene:AT2G27660",72.4964612964355,3.97075842191328,0.814341738571422,4.87603451209449,1.08239679470202e-06,1.37217077514517e-05
"gene:AT2G27690",433.341036417494,6.94727411007317,0.575401615392373,12.0737827705536,1.45298367486308e-33,1.40537838059119e-31
"gene:AT2G27830",103.093750378963,2.25241233454319,0.67624186624001,3.33077918861618,0.000866032698309861,0.00562395323112962
"gene:AT2G28210",16.9592475893109,6.62007602399484,2.12302099380073,3.11823389562591,0.00181938354473607,0.0105831050072771
"gene:AT2G28400",90.7765319896218,4.7189851700868,0.724213248486933,6.51601607668179,7.21992404014561e-11,1.55969806873987e-09
"gene:AT2G28570",602.471528448679,5.28502190674992,0.419251842550094,12.6058406198142,1.96070864634592e-36,2.21998353087448e-34
"gene:AT2G28815",42.8621693483085,6.38504635694386,1.26996014642627,5.02775333140313,4.96259656185007e-07,6.67972437919511e-06
"gene:AT2G29120",31.24595596585,3.68975576001452,1.27937614260082,2.88402732953398,0.00392624677796001,0.0202878920757515
"gene:AT2G29350",28.4043833296146,8.37506556571948,1.68373588390223,4.97409697434814,6.55524898207013e-07,8.64215290458122e-06
"gene:AT2G29440",260.856966371379,3.29061131839751,0.5088658233716,6.46655988133544,1.00259108147029e-10,2.13472047966151e-09
"gene:AT2G29460",1113.610858278,9.57757754857923,0.531102551751199,18.0333864279115,1.06560824514575e-72,4.02173088285597e-70
"gene:AT2G29470",166.45818869151,10.9258296286678,1.30016496056813,8.40341799696985,4.33667671702382e-17,1.6052375663322e-15
"gene:AT2G29710",17.4493651530532,4.49206708336252,1.76806828536176,2.54066379706788,0.0110642254612389,0.047632344369923
"gene:AT2G29720",342.261052128245,4.28098890635864,0.457535407013654,9.35662866902645,8.23214981767151e-21,3.92208959630053e-19
"gene:AT2G29730",217.648852986161,2.02157568061047,0.449268085407452,4.49970907409782,6.80465250832453e-06,7.5796268217726e-05
"gene:AT2G29940",27.511427912906,6.58389648869133,2.00191251725331,3.28880329782075,0.00100614313875128,0.00640841930333704
"gene:AT2G29990",157.36721344928,2.01234887541343,0.524122027253477,3.83946632802024,0.0001233020379768,0.00102652146495564
"gene:AT2G30020",416.878046148676,2.5397126504788,0.400380541660471,6.34324695187739,2.24972365013382e-10,4.61157410199955e-09
"gene:AT2G30140",672.703399865908,3.42344569081651,0.458599056590894,7.46500814080498,8.32944626350856e-14,2.36817107356001e-12
"gene:AT2G30250",1380.99908654204,3.81793332206206,0.305118626578364,12.5129473899277,6.34263339498614e-36,6.8973450613951e-34
"gene:AT2G30360",143.258193575101,3.25940720661708,0.624223591062511,5.22153800863107,1.77443199262815e-07,2.54502734680378e-06
"gene:AT2G30395",54.4143049654507,3.20058386571755,0.996176680968984,3.21286768387745,0.00131416817255037,0.00806861530629966
"gene:AT2G30400",200.652510819047,4.23465421164493,0.8343667981584,5.07529089243674,3.86903637021541e-07,5.28264817463261e-06
"gene:AT2G30440",2188.7156524828,3.26919342847579,0.248501993697659,13.1556024152195,1.58019029269691e-39,1.98794135645949e-37
"gene:AT2G30550",480.93503135365,4.49805372784203,0.394099552555231,11.4134961551667,3.58043108023692e-30,2.98338257283118e-28
"gene:AT2G30720",404.765922574237,2.82917649161114,0.37941753317391,7.45663087297117,8.8762925530385e-14,2.50882348107026e-12
